name,starting_at,result_info,league_name,home_team,away_team,home_goals,away_goals,home_position,away_position,home_corners,away_corners,home_shots-off-target,away_shots-off-target,home_shots-total,away_shots-total,home_attacks,away_attacks,home_dangerous-attacks,away_dangerous-attacks,home_ball-possession,away_ball-possession,home_penalties,away_penalties,home_shots-insidebox,away_shots-insidebox,home_shots-outsidebox,away_shots-outsidebox,home_offsides,away_offsides,home_goals-kicks,away_goals-kicks,home_goal-attempts,away_goal-attempts,home_fouls,away_fouls,home_saves,away_saves,home_yellowcards,away_yellowcards,odds_pinnacle_home,odds_pinnacle_draw,odds_pinnacle_away,odds_btts_pinnacle_no,odds_btts_pinnacle_yes,odds_over_pinnacle_2,odds_under_pinnacle_2,odds_over_pinnacle_2_25,odds_under_pinnacle_2_25,odds_over_pinnacle_2_5,odds_under_pinnacle_2_5,odds_bet365_home,odds_bet365_draw,odds_bet365_away,odds_btts_bet365_no,odds_btts_bet365_yes,odds_over_bet365_2_0,odds_under_bet365_2_0,"odds_over_bet365_2_0, 2_5","odds_under_bet365_2_0, 2_5",odds_over_bet365_2_5,odds_under_bet365_2_5,prob_home_pinacle,prob_draw_pinacle,prob_away_pinacle,prob_btts_pinacle,prob_no_btts_pinacle,prob_over_pinnacle_2,prob_under_pinnacle_2,prob_over_pinnacle_2_25,prob_under_pinnacle_2_25,prob_over_pinnacle_2_5,prob_under_pinnacle_2_5,prob_bet365_home,prob_bet365_draw,prob_bet365_away,prob_btts_bet365_no,prob_btts_bet365_yes,prob_over_bet365_2_0,prob_under_bet365_2_0,"prob_over_bet365_2_0, 2_5","prob_under_bet365_2_0, 2_5",prob_over_bet365_2_5,prob_under_bet365_2_5,Temporada
Liverpool vs Miramar Misiones,2025-02-08 12:45:00,Liverpool won after full-time.,Uruguay Primera Division,Liverpool,Miramar Misiones,2.0,1.0,9.0,13.0,5.0,3.0,5.0,5.0,10.0,10.0,102.0,104.0,60.0,53.0,56.0,44.0,1.0,0.0,8.0,5.0,2.0,5.0,2.0,0.0,5.0,15.0,,,13.0,11.0,2.0,1.0,2.0,2.0,1.9,3.35,4.59,1.78,2.07,,,2.01,1.86,,,1.83,3.2,4.2,1.72,2.0,,,2.0,1.85,,,0.53,0.3,0.22,0.48,0.56,,,0.5,0.54,,,0.55,0.31,0.24,0.58,0.5,,,0.5,0.54,,,2025
Racing vs Cerro,2025-02-08 20:00:00,Cerro won after full-time.,Uruguay Primera Division,Racing,Cerro,0.0,1.0,11.0,7.0,2.0,5.0,8.0,1.0,13.0,9.0,100.0,98.0,58.0,62.0,60.0,40.0,0.0,1.0,4.0,4.0,9.0,5.0,0.0,1.0,6.0,8.0,,,14.0,10.0,4.0,3.0,0.0,2.0,2.2,3.04,3.92,1.66,2.27,1.99,1.88,,,,,2.15,3.0,3.4,1.61,2.2,2.0,1.85,,,,,0.45,0.33,0.26,0.44,0.6,0.5,0.53,,,,,0.47,0.33,0.29,0.62,0.45,0.5,0.54,,,,,2025
River Plate vs Defensor Sporting,2025-02-08 22:30:00,Defensor Sporting won after full-time.,Uruguay Primera Division,River Plate,Defensor Sporting,0.0,1.0,8.0,5.0,5.0,2.0,6.0,8.0,8.0,13.0,117.0,127.0,64.0,49.0,46.0,54.0,,,3.0,5.0,5.0,8.0,0.0,4.0,6.0,12.0,,,16.0,12.0,2.0,3.0,2.0,1.0,2.85,3.2,2.67,1.94,1.89,,,1.96,1.9,,,2.55,3.1,2.6,1.83,1.83,,,2.0,1.85,,,0.35,0.31,0.37,0.53,0.52,,,0.51,0.53,,,0.39,0.32,0.38,0.55,0.55,,,0.5,0.54,,,2025
Juventud vs Danubio,2025-02-09 12:45:00,Game ended in draw.,Uruguay Primera Division,Juventud,Danubio,2.0,2.0,9.0,8.0,3.0,6.0,5.0,4.0,12.0,12.0,101.0,89.0,64.0,70.0,58.0,42.0,1.0,0.0,6.0,6.0,6.0,6.0,1.0,3.0,10.0,9.0,,,10.0,13.0,5.0,2.0,3.0,4.0,3.25,2.86,2.62,1.7,2.19,1.94,1.92,,,,,2.8,3.2,2.35,1.61,2.2,2.0,1.85,,,,,0.31,0.35,0.38,0.46,0.59,0.52,0.52,,,,,0.36,0.31,0.43,0.62,0.45,0.5,0.54,,,,,2025
Boston River vs Montevideo City Torque,2025-02-09 20:00:00,Game ended in draw.,Uruguay Primera Division,Boston River,Montevideo City Torque,,,15.0,7.0,4.0,1.0,7.0,3.0,9.0,9.0,50.0,81.0,63.0,72.0,42.0,58.0,,,7.0,4.0,2.0,5.0,1.0,3.0,1.0,10.0,,,13.0,11.0,5.0,1.0,1.0,5.0,3.0,3.27,2.51,1.92,1.91,,,1.87,2.0,,,2.7,3.2,2.5,1.83,1.83,1.77,2.1,1.9,1.95,,,0.33,0.31,0.4,0.52,0.52,,,0.53,0.5,,,0.37,0.31,0.4,0.55,0.55,0.56,0.48,0.53,0.51,,,2025
Nacional vs Peñarol,2025-02-09 22:30:00,Game ended in draw.,Uruguay Primera Division,Nacional,Peñarol,1.0,1.0,13.0,6.0,7.0,5.0,5.0,0.0,11.0,7.0,149.0,91.0,82.0,53.0,63.0,37.0,,,3.0,5.0,8.0,2.0,4.0,1.0,2.0,10.0,,,15.0,6.0,2.0,4.0,3.0,1.0,2.42,3.03,3.38,1.89,1.94,1.77,2.07,2.06,1.81,,,2.3,3.2,2.87,1.8,1.9,,,2.02,1.82,,,0.41,0.33,0.3,0.52,0.53,0.56,0.48,0.49,0.55,,,0.43,0.31,0.35,0.56,0.53,,,0.5,0.55,,,2025
Cerro vs Plaza Colonia,2025-02-14 22:00:00,Plaza Colonia won after full-time.,Uruguay Primera Division,Cerro,Plaza Colonia,0.0,1.0,6.0,1.0,3.0,4.0,3.0,4.0,9.0,8.0,117.0,115.0,70.0,39.0,52.0,48.0,,,5.0,1.0,4.0,7.0,2.0,3.0,7.0,11.0,,,13.0,11.0,3.0,5.0,3.0,1.0,2.5,2.73,3.67,1.55,2.52,2.05,1.78,,,,,2.3,3.0,3.1,1.5,2.5,2.05,1.8,,,,,0.4,0.37,0.27,0.4,0.65,0.49,0.56,,,,,0.43,0.33,0.32,0.67,0.4,0.49,0.56,,,,,2025
Wanderers vs Liverpool,2025-02-15 00:15:00,Game ended in draw.,Uruguay Primera Division,Wanderers,Liverpool,1.0,1.0,13.0,5.0,4.0,3.0,6.0,4.0,12.0,12.0,115.0,120.0,67.0,66.0,37.0,63.0,1.0,0.0,7.0,5.0,5.0,7.0,1.0,1.0,7.0,1.0,,,12.0,8.0,5.0,3.0,5.0,2.0,3.19,3.26,2.39,1.94,1.89,,,1.92,1.94,,,2.87,3.3,2.3,1.83,1.83,,,1.92,1.92,,,0.31,0.31,0.42,0.53,0.52,,,0.52,0.52,,,0.35,0.3,0.43,0.55,0.55,,,0.52,0.52,,,2025
Danubio vs Cerro Largo,2025-02-15 20:00:00,Game ended in draw.,Uruguay Primera Division,Danubio,Cerro Largo,,,9.0,3.0,6.0,6.0,6.0,2.0,16.0,11.0,105.0,103.0,54.0,46.0,53.0,47.0,,,7.0,5.0,9.0,6.0,1.0,1.0,4.0,11.0,,,15.0,12.0,3.0,7.0,5.0,3.0,2.28,2.96,3.8,1.68,2.24,2.05,1.83,,,,,2.15,3.2,3.1,1.61,2.2,1.97,1.87,,,,,0.44,0.34,0.26,0.45,0.6,0.49,0.55,,,,,0.47,0.31,0.32,0.62,0.45,0.51,0.53,,,,,2025
Peñarol vs Boston River,2025-02-15 22:30:00,Game ended in draw.,Uruguay Primera Division,Peñarol,Boston River,1.0,1.0,5.0,14.0,5.0,3.0,9.0,4.0,14.0,7.0,133.0,103.0,79.0,52.0,58.0,42.0,,,6.0,4.0,8.0,3.0,1.0,2.0,6.0,7.0,,,8.0,17.0,1.0,2.0,1.0,2.0,1.3,5.26,12.18,1.57,2.45,,,,,1.97,1.9,1.3,4.33,10.0,1.5,2.5,,,,,1.97,1.87,0.77,0.19,0.08,0.41,0.64,,,,,0.51,0.53,0.77,0.23,0.1,0.67,0.4,,,,,0.51,0.53,2025
Defensor Sporting vs Racing,2025-02-16 00:45:00,Defensor Sporting won after full-time.,Uruguay Primera Division,Defensor Sporting,Racing,2.0,0.0,2.0,13.0,0.0,2.0,4.0,7.0,11.0,14.0,99.0,96.0,57.0,74.0,50.0,50.0,,,2.0,7.0,9.0,7.0,2.0,1.0,14.0,4.0,,,10.0,12.0,2.0,4.0,0.0,3.0,2.39,3.13,3.32,1.73,2.15,1.88,1.98,,,,,2.25,3.1,3.1,1.66,2.1,1.9,1.95,,,,,0.42,0.32,0.3,0.47,0.58,0.53,0.51,,,,,0.44,0.32,0.32,0.6,0.48,0.53,0.51,,,,,2025
Atlético Progreso vs Nacional,2025-02-16 20:00:00,Nacional won after full-time.,Uruguay Primera Division,Atlético Progreso,Nacional,1.0,5.0,16.0,13.0,4.0,6.0,5.0,6.0,12.0,24.0,64.0,71.0,54.0,56.0,35.0,65.0,0.0,2.0,7.0,17.0,5.0,7.0,1.0,3.0,6.0,4.0,,,11.0,8.0,8.0,5.0,6.0,3.0,9.29,5.0,1.35,,,,,,,1.83,2.05,9.0,4.75,1.33,1.61,2.2,,,,,1.82,2.02,0.11,0.2,0.74,,,,,,,0.55,0.49,0.11,0.21,0.75,0.62,0.45,,,,,0.55,0.5,2025
Miramar Misiones vs Juventud,2025-02-16 22:30:00,Juventud won after full-time.,Uruguay Primera Division,Miramar Misiones,Juventud,1.0,2.0,15.0,9.0,1.0,8.0,4.0,5.0,12.0,12.0,108.0,106.0,55.0,65.0,41.0,59.0,,,6.0,7.0,6.0,5.0,2.0,6.0,10.0,3.0,,,10.0,13.0,3.0,5.0,1.0,4.0,2.49,2.99,3.3,1.78,2.09,1.9,1.97,,,,,2.35,3.2,2.8,1.61,2.2,1.92,1.92,2.0,1.85,,,0.4,0.33,0.3,0.48,0.56,0.53,0.51,,,,,0.43,0.31,0.36,0.62,0.45,0.52,0.52,0.5,0.54,,,2025
Montevideo City Torque vs River Plate,2025-02-17 00:45:00,Torque won after full-time.,Uruguay Primera Division,Montevideo City Torque,River Plate,2.0,1.0,7.0,13.0,6.0,6.0,8.0,3.0,16.0,5.0,124.0,90.0,55.0,32.0,63.0,37.0,,,9.0,4.0,7.0,1.0,1.0,0.0,7.0,8.0,,,11.0,12.0,1.0,7.0,4.0,1.0,1.89,3.23,4.94,1.6,2.4,1.91,1.93,2.04,1.79,,,1.85,3.1,4.2,1.53,2.37,2.1,1.77,2.1,1.77,,,0.53,0.31,0.2,0.42,0.62,0.52,0.52,0.49,0.56,,,0.54,0.32,0.24,0.65,0.42,0.48,0.56,0.48,0.56,,,2025
Racing vs Montevideo City Torque,2025-02-21 20:00:00,Racing won after full-time.,Uruguay Primera Division,Racing,Montevideo City Torque,3.0,1.0,14.0,3.0,5.0,6.0,4.0,2.0,12.0,6.0,79.0,92.0,44.0,46.0,36.0,64.0,,,10.0,4.0,2.0,2.0,4.0,1.0,8.0,5.0,,,13.0,6.0,1.0,5.0,2.0,3.0,3.04,3.1,2.58,1.77,2.09,1.85,2.03,2.07,1.81,,,3.1,2.7,2.75,1.72,2.0,1.87,1.97,2.0,1.85,,,0.33,0.32,0.39,0.48,0.56,0.54,0.49,0.48,0.55,,,0.32,0.37,0.36,0.58,0.5,0.53,0.51,0.5,0.54,,,2025
Liverpool vs Cerro,2025-02-22 12:45:00,Liverpool won after full-time.,Uruguay Primera Division,Liverpool,Cerro,2.0,1.0,7.0,9.0,8.0,2.0,4.0,2.0,13.0,10.0,128.0,77.0,91.0,37.0,67.0,33.0,,,6.0,3.0,7.0,7.0,0.0,3.0,4.0,14.0,,,12.0,11.0,1.0,4.0,2.0,5.0,1.99,3.27,4.29,1.7,2.2,1.87,2.0,,,,,2.0,3.2,4.2,1.61,2.2,1.9,1.95,,,,,0.5,0.31,0.23,0.45,0.59,0.53,0.5,,,,,0.5,0.31,0.24,0.62,0.45,0.53,0.51,,,,,2025
Boston River vs Nacional,2025-02-22 20:00:00,Nacional won after full-time.,Uruguay Primera Division,Boston River,Nacional,2.0,3.0,13.0,8.0,1.0,7.0,6.0,13.0,12.0,27.0,77.0,97.0,43.0,84.0,49.0,51.0,0.0,1.0,8.0,14.0,4.0,13.0,1.0,1.0,3.0,7.0,,,11.0,10.0,5.0,1.0,4.0,2.0,11.85,5.97,1.26,1.57,2.47,,,,,1.9,1.97,10.0,5.75,1.27,1.57,2.25,,,,,1.9,1.95,0.08,0.17,0.79,0.4,0.64,,,,,0.53,0.51,0.1,0.17,0.79,0.64,0.44,,,,,0.53,0.51,2025
Cerro Largo vs Miramar Misiones,2025-02-22 22:30:00,Cerro Largo won after full-time.,Uruguay Primera Division,Cerro Largo,Miramar Misiones,3.0,2.0,5.0,15.0,9.0,5.0,6.0,5.0,12.0,11.0,72.0,76.0,75.0,56.0,50.0,50.0,1.0,0.0,7.0,9.0,5.0,2.0,1.0,0.0,8.0,10.0,,,13.0,11.0,2.0,3.0,1.0,3.0,1.99,3.08,4.69,1.72,2.16,1.9,1.97,,,,,1.9,3.1,4.75,1.61,2.2,1.87,1.97,,,,,0.5,0.32,0.21,0.46,0.58,0.53,0.51,,,,,0.53,0.32,0.21,0.62,0.45,0.53,0.51,,,,,2025
Danubio vs Atlético Progreso,2025-02-23 12:45:00,Game ended in draw.,Uruguay Primera Division,Danubio,Atlético Progreso,1.0,1.0,11.0,16.0,9.0,6.0,4.0,2.0,16.0,7.0,105.0,82.0,104.0,52.0,68.0,32.0,,,5.0,3.0,11.0,4.0,3.0,2.0,4.0,7.0,,,6.0,12.0,1.0,5.0,2.0,4.0,1.81,3.44,5.03,1.7,2.2,1.81,2.07,2.1,1.78,,,1.85,3.4,4.5,1.61,2.2,1.77,2.1,,,,,0.55,0.29,0.2,0.45,0.59,0.55,0.48,0.48,0.56,,,0.54,0.29,0.22,0.62,0.45,0.56,0.48,,,,,2025
Juventud vs Wanderers,2025-02-23 20:00:00,Juventud won after full-time.,Uruguay Primera Division,Juventud,Wanderers,1.0,0.0,8.0,12.0,10.0,1.0,4.0,0.0,15.0,2.0,135.0,109.0,104.0,56.0,61.0,39.0,1.0,0.0,10.0,2.0,5.0,0.0,3.0,3.0,6.0,15.0,,,5.0,8.0,1.0,6.0,1.0,3.0,2.51,3.22,3.04,1.85,1.98,1.8,2.03,2.05,1.82,,,2.5,3.1,2.9,1.8,1.9,1.82,2.02,2.05,1.8,,,0.4,0.31,0.33,0.51,0.54,0.56,0.49,0.49,0.55,,,0.4,0.32,0.34,0.56,0.53,0.55,0.5,0.49,0.56,,,2025
Plaza Colonia vs Defensor Sporting,2025-02-23 22:15:00,Defensor Sporting won after full-time.,Uruguay Primera Division,Plaza Colonia,Defensor Sporting,1.0,2.0,2.0,1.0,3.0,6.0,3.0,9.0,13.0,17.0,101.0,71.0,82.0,58.0,60.0,40.0,1.0,0.0,7.0,8.0,6.0,9.0,5.0,0.0,13.0,7.0,,,5.0,13.0,4.0,3.0,1.0,3.0,2.9,3.0,2.78,1.74,2.14,1.89,1.98,,,,,2.8,3.1,2.7,1.66,2.1,1.92,1.92,,,,,0.34,0.33,0.36,0.47,0.57,0.53,0.51,,,,,0.36,0.32,0.37,0.6,0.48,0.52,0.52,,,,,2025
River Plate vs Peñarol,2025-02-24 00:30:00,Game ended in draw.,Uruguay Primera Division,River Plate,Peñarol,1.0,1.0,14.0,8.0,3.0,4.0,3.0,5.0,11.0,17.0,74.0,72.0,72.0,75.0,47.0,53.0,1.0,1.0,6.0,13.0,5.0,4.0,1.0,4.0,7.0,6.0,,,16.0,11.0,8.0,3.0,3.0,3.0,7.75,4.44,1.45,1.67,2.26,,,1.82,2.06,2.04,1.84,7.0,4.2,1.45,1.61,2.2,,,1.82,2.02,2.02,1.82,0.13,0.23,0.69,0.44,0.6,,,0.55,0.49,0.49,0.54,0.14,0.24,0.69,0.62,0.45,,,0.55,0.5,0.5,0.55,2025
Montevideo City Torque vs Plaza Colonia,2025-03-07 20:00:00,Game ended in draw.,Uruguay Primera Division,Montevideo City Torque,Plaza Colonia,1.0,1.0,7.0,2.0,4.0,5.0,1.0,4.0,6.0,10.0,113.0,82.0,86.0,50.0,69.0,31.0,,,2.0,5.0,4.0,5.0,1.0,5.0,4.0,9.0,,,12.0,10.0,5.0,2.0,1.0,0.0,1.87,3.33,4.85,1.72,2.15,1.78,2.06,2.11,1.78,,,1.8,3.3,4.5,1.72,2.0,,,1.92,1.92,,,0.53,0.3,0.21,0.47,0.58,0.56,0.49,0.47,0.56,,,0.56,0.3,0.22,0.58,0.5,,,0.52,0.52,,,2025
Defensor Sporting vs Liverpool,2025-03-07 22:30:00,Liverpool won after full-time.,Uruguay Primera Division,Defensor Sporting,Liverpool,0.0,1.0,1.0,5.0,5.0,3.0,7.0,4.0,16.0,12.0,69.0,92.0,46.0,49.0,49.0,51.0,,,11.0,4.0,5.0,8.0,0.0,1.0,9.0,11.0,,,20.0,10.0,6.0,3.0,3.0,4.0,2.34,3.22,3.32,2.1,1.77,,,1.8,2.04,2.04,1.84,2.25,3.25,3.0,2.2,1.61,,,,,1.82,2.02,0.43,0.31,0.3,0.56,0.48,,,0.56,0.49,0.49,0.54,0.44,0.31,0.33,0.45,0.62,,,,,0.55,0.5,2025
Cerro vs Juventud,2025-03-08 20:00:00,Cerro won after full-time.,Uruguay Primera Division,Cerro,Juventud,2.0,1.0,10.0,4.0,2.0,9.0,3.0,5.0,9.0,15.0,89.0,108.0,53.0,98.0,43.0,57.0,1.0,0.0,6.0,8.0,3.0,7.0,0.0,2.0,9.0,9.0,,,19.0,11.0,1.0,1.0,2.0,1.0,2.83,2.88,2.97,1.69,2.22,2.07,1.81,,,,,2.45,3.1,2.62,1.72,2.0,,,2.1,1.77,,,0.35,0.35,0.34,0.45,0.59,0.48,0.55,,,,,0.41,0.32,0.38,0.58,0.5,,,0.48,0.56,,,2025
Nacional vs River Plate,2025-03-08 23:00:00,Game ended in draw.,Uruguay Primera Division,Nacional,River Plate,3.0,3.0,7.0,12.0,3.0,4.0,4.0,4.0,19.0,8.0,112.0,119.0,49.0,55.0,47.0,53.0,0.0,1.0,11.0,4.0,8.0,4.0,3.0,1.0,7.0,3.0,,,14.0,12.0,1.0,9.0,4.0,4.0,1.29,5.77,9.9,,,,,,,,,1.33,5.0,7.0,1.8,1.9,,,,,,,0.78,0.17,0.1,,,,,,,,,0.75,0.2,0.14,0.56,0.53,,,,,,,2025
Atlético Progreso vs Boston River,2025-03-09 20:00:00,Game ended in draw.,Uruguay Primera Division,Atlético Progreso,Boston River,2.0,2.0,15.0,13.0,4.0,7.0,5.0,4.0,10.0,12.0,99.0,106.0,55.0,74.0,32.0,68.0,1.0,0.0,5.0,8.0,5.0,4.0,3.0,1.0,10.0,8.0,,,6.0,11.0,4.0,3.0,3.0,3.0,2.1,3.27,3.88,1.93,1.9,,,1.9,1.96,1.87,1.9,1.95,3.4,3.6,1.8,1.9,,,1.92,1.92,1.85,2.0,0.48,0.31,0.26,0.53,0.52,,,0.53,0.51,0.53,0.53,0.51,0.29,0.28,0.56,0.53,,,0.52,0.52,0.54,0.5,2025
Peñarol vs Racing,2025-03-09 22:30:00,Racing won after full-time.,Uruguay Primera Division,Peñarol,Racing,0.0,2.0,9.0,11.0,10.0,4.0,6.0,7.0,14.0,14.0,115.0,98.0,84.0,74.0,65.0,35.0,,,4.0,6.0,10.0,8.0,,,9.0,9.0,,,9.0,17.0,4.0,4.0,3.0,1.0,1.46,4.39,7.58,1.69,2.21,,,1.84,2.03,2.02,1.86,1.4,4.33,6.0,1.66,2.1,,,,,1.87,1.97,0.68,0.23,0.13,0.45,0.59,,,0.54,0.49,0.5,0.54,0.71,0.23,0.17,0.6,0.48,,,,,0.53,0.51,2025
